coefficient_name:S14	estimate:f8	standard_error:f8	sub_model_id:f8	t_statistic:f8
pslp_3_2	-1.76614379883	0.298863947392	3.0	-5.90952444077
pwa_3_1	-3.3931825161	0.979163646698	3.0	-3.46538853645
shei_3_1	2.2792570591	0.320978194475	3.0	7.10097169876
tiv_3_1	0.867263913155	0.111246116459	3.0	7.79590272903
ugl_3_1	0.550492525101	0.170942172408	3.0	3.22034358978
aai_5_2	2.87857201329e-005	1.48847484525e-005	5.0	1.93390703201
aai_5_3	3.67874999938e-005	1.46684224092e-005	5.0	2.50793838501
aai_5_6	-7.11373068043e-005	1.41462442116e-005	5.0	-5.02870607376
aai_5_7	-0.000100691446278	1.45511121445e-005	5.0	-6.91984558105
act_5_1	2.32551407814	1.13387858868	5.0	2.05093741417
act_5_2	7.9895734787	0.784790337086	5.0	10.1805200577
act_5_3	6.72255325317	0.727284371853	5.0	9.24336242676
act_5_5	6.55383062363	0.557295680046	5.0	11.7600603104
amps_5_1	0.650168418884	0.196361020207	5.0	3.31108689308
amps_5_2	0.369302690029	0.148605927825	5.0	2.4851140976
amps_5_7	-0.187263399363	0.121373422444	5.0	-1.5428699255
cd1_5_1	0.364828974009	0.143281921744	5.0	2.54623174667
cd1_5_3	0.404267579317	0.172257632017	5.0	2.34687757492
cd1_5_7	1.23902821541	0.212748602033	5.0	5.82390785217
dag_5_1	1.21243846416	0.432274132967	5.0	2.80479073524
dag_5_6	1.89240932465	0.291818916798	5.0	6.48487520218
dag_5_7	3.41213178635	0.352959513664	5.0	9.66720485687
dcri_5_1	2.16867566109	0.801993250847	5.0	2.70410704613
de_5_1	0.799169898033	0.148842424154	5.0	5.36923456192
de_5_2	0.603597402573	0.112597033381	5.0	5.36068677902
de_5_3	0.284344136715	0.108939997852	5.0	2.61009860039
dloc_5_1	-1.98186743259	0.345881342888	5.0	-5.72990560532
dloc_5_2	-2.53118515015	0.270947694778	5.0	-9.34196949005
dloc_5_3	-1.6729799509	0.267888665199	5.0	-6.24505710602
dnlr_5_2	-0.707546770573	0.294091045856	5.0	-2.40587663651
dnlr_5_3	-1.28553807735	0.280625164509	5.0	-4.58097934723
dos_5_1	0.738552331924	0.122905597091	5.0	6.00910234451
dprd_5_1	-1.83664762974	0.390089452267	5.0	-4.70827293396
dprd_5_7	4.07927370071	0.482644438744	5.0	8.45192337036
dpub_5_1	-0.299482673407	0.581137120724	5.0	-0.515339076519
dpub_5_2	0.886800408363	0.195561558008	5.0	4.53463554382
dres_5_3	0.244297489524	0.100658603013	5.0	2.42699074745
dtim_5_1	-3.97325873375	0.777775764465	5.0	-5.10848855972
dtim_5_2	-2.12132978439	0.543534457684	5.0	-3.90284323692
dtim_5_3	-1.17561709881	0.500831067562	5.0	-2.34733271599
dwat_5_1	3.027312994	0.717685103416	5.0	4.2181634903
dwat_5_7	0.468669325113	0.624837756157	5.0	0.750065624714
dwet_5_3	1.04580235481	0.326430439949	5.0	3.2037525177
fmps_5_1	-1.01021122932	0.328659772873	5.0	-3.07372951508
fmps_5_2	-0.969184577465	0.165041878819	5.0	-5.87235546112
fmps_5_7	0.495322138071	0.146746516228	5.0	3.37535881996
h450_5_7	-1.1269081831	0.346095263958	5.0	-3.2560634613
h750_5_1	-0.954800546169	0.194072246552	5.0	-4.91982030869
h750_5_2	-0.312543779612	0.163844615221	5.0	-1.90756213665
h750_5_7	1.12329649925	0.333402961493	5.0	3.36918568611
hai_5_6	-0.000635436153971	5.42944944755e-005	5.0	-11.7035102844
pcf_5_7	6.74390268326	0.270431548357	5.0	24.9375591278
pcri_5_1	0.911363601685	0.289635270834	5.0	3.14659047127
pes_5_1	2.18240761757	0.306555628777	5.0	7.11912441254
pes_5_6	-3.8086616993	0.230512648821	5.0	-16.5225715637
pes_5_7	-1.15763235092	0.281918764114	5.0	-4.10626220703
phu_5_1	3.52781820297	0.250074237585	5.0	14.1070833206
phu_5_3	-1.36473166943	0.431074291468	5.0	-3.16588497162
phu_5_6	-2.64437627792	0.589877665043	5.0	-4.48292303085
phu_5_7	-5.44833040237	1.35392451286	5.0	-4.024102211
plu_5_3	2.62857842445	0.256105035543	5.0	10.2636737823
plu_5_6	-2.14641213417	0.266592383385	5.0	-8.05128860474
pmu_5_1	1.51043987274	0.268572181463	5.0	5.62396240234
pmu_5_2	1.31149590015	0.160779967904	5.0	8.1570854187
pmu_5_6	-2.31395483017	0.231601461768	5.0	-9.99110603333
pmu_5_7	-1.11840391159	0.344073176384	5.0	-3.25048279762
pstr_5_2	-1.41947829723	0.333421260118	5.0	-4.25731182098
pstr_5_3	-0.706454098225	0.285534828901	5.0	-2.47414326668
pstr_5_6	0.480000674725	0.214475050569	5.0	2.23802566528
pub_5_1	-1.01189684868	0.375378400087	5.0	-2.69567155838
pwa_5_6	-2.17217230797	0.560728311539	5.0	-3.87384104729
pwet_5_7	-0.928115904331	0.280266672373	5.0	-3.31154584885
shei_5_1	0.580288290977	0.277082800865	5.0	2.09427762032
shei_5_2	0.467165917158	0.230926245451	5.0	2.02300930023
shei_5_6	2.20803833008	0.26274895668	5.0	8.40360450745
sslp_5_1	-1.35344696045	0.432674348354	5.0	-3.12809610367
sslp_5_2	-1.8302615881	0.359256505966	5.0	-5.094581604
sslp_5_3	-0.710240483284	0.209471166134	5.0	-3.39063596725
sslp_5_6	0.382339984179	0.126242205501	5.0	3.02862238884
tiv_5_1	0.587862551212	0.100536495447	5.0	5.84725522995
ugl_5_1	0.785681724548	0.211908653378	5.0	3.70764350891
aai_6_2	6.39718855382e-005	1.04453911263e-005	6.0	6.12441253662
aai_6_3	7.41917974665e-005	1.34418642119e-005	6.0	5.51945734024
act_6_1	4.99898576736	0.696932435036	6.0	7.17284154892
act_6_2	6.04459857941	0.444944649935	6.0	13.5850572586
act_6_3	3.09483098984	0.623348236084	6.0	4.96485090256
act_6_6	2.85258126259	0.0557552613318	6.0	51.1625480652
blmz_6_1	-1.01236236095	0.0979282855988	6.0	-10.3377933502
c750_6_1	0.641164779663	0.0805248096585	6.0	7.9623260498
dcri_6_1	0.787513434887	0.209422722459	6.0	3.76040101051
dcri_6_2	0.431052088737	0.188155084848	6.0	2.29094052315
dcri_6_3	0.221069127321	0.188855752349	6.0	1.17057132721
di_6_1	1.10777747631	0.262187808752	6.0	4.22512960434
dloc_6_1	-3.16889500618	0.273751825094	6.0	-11.5757951736
dloc_6_2	-3.06062293053	0.248152539134	6.0	-12.3336353302
dloc_6_3	-1.90264976025	0.247653052211	6.0	-7.68272304535
dnlr_6_2	-1.00604367256	0.26310095191	6.0	-3.82379341125
dnlr_6_3	-0.670838415623	0.248570606112	6.0	-2.69878411293
dos_6_1	0.563451230526	0.122831746936	6.0	4.58717918396
dprd_6_1	-1.57469832897	0.316732883453	6.0	-4.97169208527
dres_6_1	-0.723263859749	0.121908657253	6.0	-5.93283414841
dres_6_2	-0.217025890946	0.0888171419501	6.0	-2.44351363182
dtim_6_1	-1.97648537159	0.630223035812	6.0	-3.13616800308
dtim_6_2	-2.85041904449	0.502903878689	6.0	-5.66792011261
dtim_6_3	-0.997584044933	0.485250771046	6.0	-2.05581140518
fmps_6_1	-0.730869114399	0.159577444196	6.0	-4.58002758026
gai_6_3	-4.50185398222e-005	1.12883326437e-005	6.0	-3.9880592823
gai_6_5	-1.81885625352e-005	8.18391345092e-006	6.0	-2.22247743607
h750_6_1	0.704526722431	0.155006855726	6.0	4.54513263702
h750_6_2	0.804824113846	0.160908848047	6.0	5.00173950195
hmps_6_1	-1.52600717545	0.489082157612	6.0	-3.12014484406
pcf_6_1	0.19539937377	0.219974637032	6.0	0.888281404972
pcf_6_2	0.72280305624	0.191401168704	6.0	3.7763774395
pes_6_1	-0.168628513813	0.28490421176	6.0	-0.591877937317
pes_6_3	-0.739762187004	0.253999143839	6.0	-2.91245937347
pgr_6_1	-2.68415522575	0.264834791422	6.0	-10.1352062225
pgr_6_2	-0.912695646286	0.210138782859	6.0	-4.34329938889
pgr_6_3	-0.500561237335	0.254772484303	6.0	-1.96473824978
pgr_6_5	1.38994193077	0.203786641359	6.0	6.8205742836
phu_6_1	6.57225370407	0.585106015205	6.0	11.232585907
phu_6_2	3.42457127571	0.441647171974	6.0	7.75408840179
plu_6_3	1.74263763428	0.281482219696	6.0	6.19093322754
plu_6_5	0.523826003075	0.180502057076	6.0	2.90205001831
pmu_6_1	-0.360720485449	0.269108921289	6.0	-1.34042561054
pmu_6_2	1.64144790173	0.203782826662	6.0	8.05488872528
pmu_6_3	0.319155246019	0.211515232921	6.0	1.50889956951
pslp_6_1	-2.71677708626	0.31836605072	6.0	-8.53350162506
pslp_6_2	-1.86575734615	0.226893141866	6.0	-8.22306632996
pslp_6_3	-0.608672857285	0.190623477101	6.0	-3.19306349754
pslp_6_5	-0.129940867424	0.128217071295	6.0	-1.01344430447
pstr_6_1	-2.73178720474	0.411078125238	6.0	-6.64542102814
pstr_6_2	-2.09730839729	0.348174482584	6.0	-6.02372789383
pub_6_1	-1.07321965694	0.168664574623	6.0	-6.36304140091
pwa_6_3	0.954217970371	0.516914248466	6.0	1.84598886967
pwet_6_1	-3.0895216465	0.370324283838	6.0	-8.34274673462
pwet_6_2	-1.04119420052	0.274866551161	6.0	-3.78799891472
pwet_6_3	-0.617205321789	0.237306296825	6.0	-2.60088062286
shei_6_1	1.54946994781	0.232369139791	6.0	6.66813993454
shei_6_3	1.0615670681	0.238249495625	6.0	4.45569515228
shei_6_5	1.8681524992	0.123585313559	6.0	15.1162986755
tiv_6_1	0.711288392544	0.0848393440247	6.0	8.38394451141
ugl_6_1	0.987549960613	0.140651166439	6.0	7.02127122879
ugl_6_2	0.740786194801	0.117565914989	6.0	6.30102872849
ugl_6_3	0.267782598734	0.107661999762	6.0	2.48725271225
aai_7_3	6.63482715026e-005	1.39547246363e-005	7.0	4.75453805923
act_7_1	0.189152464271	0.682988464832	7.0	0.27694824338
act_7_2	0.20134152472	0.552790284157	7.0	0.364227682352
act_7_3	4.32131099701	0.661924362183	7.0	6.52840614319
act_7_7	1.73946976662	0.0418857634068	7.0	41.5289039612
blmz_7_2	0.229934290051	0.112780980766	7.0	2.03876829147
blmz_7_3	0.40166503191	0.112347342074	7.0	3.57520723343
blmz_7_5	0.235044538975	0.0844584926963	7.0	2.78295922279
crit_7_2	0.679760456085	0.30161818862	7.0	2.25371170044
dc_7_1	0.979248225689	0.26159876585	7.0	3.74332118034
dcri_7_1	0.636486113071	0.222038626671	7.0	2.86655569077
dcri_7_2	1.78393781185	0.584103524685	7.0	3.05414652824
dcri_7_3	0.401020050049	0.164451152086	7.0	2.43853592873
ddt1_7_3	-6.53253889084	1.59922075272	7.0	-4.08482646942
ddt1_7_5	-1.72393214703	0.761083781719	7.0	-2.26510167122
dloc_7_1	-1.40251433849	0.265315830708	7.0	-5.28620672226
dloc_7_2	-1.75554311275	0.229478225112	7.0	-7.65015125275
dloc_7_3	-0.952543139458	0.227469399571	7.0	-4.18756628036
dos_7_1	0.338314384222	0.156438693404	7.0	2.16260051727
dos_7_3	-0.614395260811	0.125628605485	7.0	-4.89056825638
dprd_7_1	-1.93289232254	0.440938740969	7.0	-4.38358449936
dprd_7_2	-0.956649720669	0.338979572058	7.0	-2.82214570045
dpub_7_2	1.79565739632	0.243510559201	7.0	7.37404346466
dpub_7_5	1.9834549427	0.350077629089	7.0	5.6657576561
dres_7_1	-0.79759901762	0.162759110332	7.0	-4.90048789978
dres_7_2	-0.370849460363	0.0864409655333	7.0	-4.29020500183
dwat_7_1	7.24752521515	0.825517296791	7.0	8.77937412262
dwat_7_2	2.09878516197	0.560772240162	7.0	3.74266958237
fmps_7_1	-0.857159972191	0.169293507934	7.0	-5.06315898895
fmps_7_2	-0.231556594372	0.12097709626	7.0	-1.91405320168
fmps_7_3	-0.00491303578019	0.104911051691	7.0	-0.0468304865062
gai_7_5	4.17128176196e-005	1.27649354908e-005	7.0	3.26776576042
h750_7_1	1.04518306255	0.180894494057	7.0	5.77786016464
h750_7_2	0.114812061191	0.166144505143	7.0	0.691037356853
pcf_7_5	3.2677423954	1.22168922424	7.0	2.6747739315
pes_7_5	-2.89001512527	1.20781230927	7.0	-2.39276838303
pgr_7_1	-2.44185590744	0.401041507721	7.0	-6.08878612518
pgr_7_2	-1.22322690487	0.266743272543	7.0	-4.5857834816
pgr_7_5	1.30645787716	0.236541122198	7.0	5.52317428589
phu_7_1	1.75144696236	0.543228805065	7.0	3.224142313
phu_7_2	1.62814116478	0.474669694901	7.0	3.43005084991
plu_7_1	-2.55987334251	0.217732071877	7.0	-11.7569875717
plu_7_3	0.775612294674	0.250055462122	7.0	3.10176110268
pmf_7_1	-1.30222010612	0.193223297596	7.0	-6.73945713043
pmf_7_2	-1.08108365536	0.165647506714	7.0	-6.52641057968
pmf_7_5	1.16992807388	0.207380771637	7.0	5.64144897461
pmu_7_2	1.16839814186	0.168604671955	7.0	6.92980861664
psg_7_2	-11.1471729279	1.85066986084	7.0	-6.02331781387
pslp_7_1	-0.523366570473	0.334862887859	7.0	-1.56292796135
pslp_7_2	-0.827743649483	0.266760408878	7.0	-3.10294795036
pstr_7_1	-2.60753059387	0.526161551476	7.0	-4.95576047897
pstr_7_2	-0.982266366482	0.364677220583	7.0	-2.69352269173
pub_7_1	-1.14015877247	0.181600645185	7.0	-6.27838516235
pub_7_5	1.39840304852	0.246434181929	7.0	5.67455005646
pwa_7_3	0.669145166874	0.424936205149	7.0	1.57469558716
shei_7_5	0.209848344326	0.154130533338	7.0	1.3614975214
sslp_7_3	-0.977847635746	0.273323178291	7.0	-3.57762432098
tiv_7_2	-0.193697974086	0.0843202248216	7.0	-2.29717087746
tiv_7_3	-0.274879515171	0.0956554189324	7.0	-2.87364292145
ugl_7_2	0.442967653275	0.0983967036009	7.0	4.50185441971
act_8_9	1.0	0.0	8.0	0.0
blmz_10_1	0.302818775177	0.149408608675	10.0	2.02678275108
blmz_10_2	0.225849568844	0.108171992004	10.0	2.08787465096
blmz_10_3	0.294966906309	0.108934566379	10.0	2.70774388313
c750_10_1	0.939087867737	0.110073871911	10.0	8.53143310547
cd1_10_2	0.759821414948	0.169547662139	10.0	4.4814620018
constant_10_1	-2.69088435173	1.20197117329	10.0	-2.23872613907
constant_10_10	2.30332517624	0.0500168129802	10.0	46.0510177612
constant_10_2	-0.193247690797	0.700278162956	10.0	-0.275958478451
crit_10_1	3.31235098839	0.753141283989	10.0	4.3980474472
crit_10_2	1.3920006752	0.533721089363	10.0	2.60810494423
crit_10_3	0.899586737156	0.47818878293	10.0	1.88123762608
dag_10_1	1.26165544987	0.340175926685	10.0	3.70883226395
dag_10_2	0.396413713694	0.194829404354	10.0	2.03467082977
dag_10_3	0.0948072969913	0.16764959693	10.0	0.565508663654
dcbd_10_1	-2.37909030914	0.492546409369	10.0	-4.83018493652
dcbd_10_2	-0.338098824024	0.478206604719	10.0	-0.707014143467
dcbd_10_3	0.790945529938	0.504174351692	10.0	1.56879365444
dcri_10_1	6.67676687241	1.53992855549	10.0	4.33576393127
dcri_10_2	2.35426616669	1.08912360668	10.0	2.16161513329
dcri_10_3	1.92751288414	1.01512086391	10.0	1.89880132675
ddt1_10_1	9.76955795288	1.22975301743	10.0	7.94432544708
de_10_2	0.256866574287	0.148847222328	10.0	1.72570621967
dfre_10_1	-2.82427573204	0.643362820148	10.0	-4.38986492157
dloc_10_1	-2.42204356194	0.329682409763	10.0	-7.346596241
dnlr_10_1	2.21205472946	0.667652785778	10.0	3.3131814003
dnlr_10_3	-1.01374423504	0.264249652624	10.0	-3.83631253242
dprd_10_1	-2.99827885628	0.613714993	10.0	-4.88545799255
dprd_10_2	-0.946554422379	0.357628852129	10.0	-2.64675068855
dres_10_1	-0.462360322475	0.179715424776	10.0	-2.57273578644
dtim_10_3	0.903316795826	0.499871522188	10.0	1.80709791183
gmps_10_1	1.52867567539	0.441607445478	10.0	3.46161651611
gmps_10_2	1.55823838711	0.287611424923	10.0	5.41786003113
gmps_10_3	0.397642999887	0.284794926643	10.0	1.39624321461
h450_10_1	3.68710660934	0.664917290211	10.0	5.54521083832
h450_10_2	1.75994634628	0.418461740017	10.0	4.2057518959
h750_10_1	-3.14776730537	0.54837846756	10.0	-5.74013662338
h750_10_2	-1.17934715748	0.345395445824	10.0	-3.41448378563
h750_10_3	-0.713647425175	0.229433938861	10.0	-3.11047029495
mmps_10_1	0.674812614918	0.153905883431	10.0	4.38457965851
pag_10_3	2.44871068001	0.672983407974	10.0	3.63858985901
pes_10_3	-2.49779367447	0.636501967907	10.0	-3.92425131798
pfld_10_1	-0.70461410284	0.131187304854	10.0	-5.37105417252
pfld_10_2	-0.571756660938	0.0957690104842	10.0	-5.97016382217
pfld_10_3	-0.438196897507	0.0782729685307	10.0	-5.5983171463
phu_10_1	4.14579105377	0.492218583822	10.0	8.42266273499
plu_10_2	1.56211149693	0.204367905855	10.0	7.64362430573
plu_10_3	2.74647808075	0.270008921623	10.0	10.1718053818
pmu_10_2	1.63556206226	0.211497440934	10.0	7.73324775696
psg_10_2	-2.18588256836	0.443037599325	10.0	-4.93385362625
pslp_10_2	-1.98754000664	0.633753538132	10.0	-3.13614034653
pstr_10_1	-3.12930321693	0.574640452862	10.0	-5.44567155838
pstr_10_2	-0.993551015854	0.240840449929	10.0	-4.12534952164
pwet_10_1	-2.51251006126	0.358944028616	10.0	-6.99972677231
pwet_10_2	-1.04976785183	0.178721919656	10.0	-5.87374973297
tiv_10_1	0.963479757309	0.140063852072	10.0	6.87886095047
tiv_10_3	-0.412540614605	0.113169819117	10.0	-3.64532351494
ugl_10_1	0.800835072994	0.214617848396	10.0	3.73144674301
ugl_10_2	1.05141806602	0.105973117054	10.0	9.92155456543
act_11_11	1.0	0.0	11.0	0.0
act_12_12	1.0	0.0	12.0	0.0
act_13_13	1.0	0.0	13.0	0.0
act_14_14	1.0	0.0	14.0	0.0
