AreaName,GEO2000,TRCTPOP7,SHR7D,SHRWHT7N,SHRWHT7,SHRBLK7N,SHRBLK7,SHRHSP7N,SHRHSP7,FORBORN7,SHRFOR7,TRCTPOP8,SHR8D,SHRWHT8N,SHRWHT8,SHRBLK8N,SHRBLK8,SHRAMI8N,SHRAPI8N,SHROTH8N,SHRHSP8N,SHRHSP8,FORBORN8,SHRFOR8,TRCTPOP9,SHR9D,SHRWHT9N,SHRWHT9,SHRBLK9N,SHRBLK9,SHRAMI9N,SHRAPI9N,SHROTH9N,SHRHSP9N,SHRHSP9,FORBORN9,SHRFOR9,TRCTPOP0,SHR0D,SHRWHT0N,SHRWHT0,MINWHT0N,MAXWHT0N,SHRBLK0N,SHRBLK0,MINBLK0N,MAXBLK0N,SHRAMI0N,MINAMI0N,MAXAMI0N,SHRASN0N,MINASN0N,MAXASN0N,SHRHIP0N,MINHIP0N,MAXHIP0N,SHRAPI0N,MINAPI0N,MAXAPI0N,SHROTH0N,MINOTH0N,MAXOTH0N,MRAPOP0N,MR1POP0N,MR2POP0N,MR3POP0N,SHRHSP0N,SHRHSP0,MRAHSP0N,FORBORN0,SHRFOR0
53053WA Pierce County,53053071707,1473,1473,1419,0.96334,29,0.019688,49,0.033265,31,0.021045,1806,1806,1616,0.894795,101,0.055924,8,70,10,27,0.01495,106,0.058693,2206,2206,1866,0.845874,163,0.073889,37,122,17,57,0.025838,126,0.057116,2570,2570,1997,0.777043,1955,2068,180,0.070039,137,249,19,10,62,183,115,202,67,60,67,250,175,250,124,124,124,169,2401,150,19,167,0.064981,15,194,0.075486
53053WA Pierce County,53053071803,3036,3036,2801,0.922596,120,0.039526,99,0.032609,187,0.061594,3139,3139,2570,0.818732,259,0.08251,35,199,78,131,0.041733,339,0.107996,3501,3501,2608,0.74493,439,0.125392,40,318,96,194,0.055412,349,0.099685,4782,4782,2818,0.589293,2741,2986,1002,0.209536,824,1002,33,26,147,651,511,697,50,36,151,701,547,819,228,228,258,416,4366,373,43,461,0.096403,42,718,0.150146
53053WA Pierce County,53053071804,5211,5211,4808,0.922664,206,0.039532,171,0.032815,321,0.0616,5388,5388,4410,0.818485,444,0.082405,59,340,133,225,0.041759,582,0.108017,5919,5919,3949,0.667173,898,0.151714,141,837,94,278,0.046967,779,0.13161,7539,7539,4100,0.543839,3939,4439,1494,0.19817,1211,1531,202,201,281,1002,819,1126,329,310,335,1331,1129,1434,412,412,502,647,6892,555,92,807,0.107043,118,1317,0.174692
53053WA Pierce County,53053071805,2692,2692,2311,0.85847,205,0.076152,101,0.037519,215,0.079866,3509,3509,2282,0.650327,538,0.15332,33,498,156,265,0.07552,544,0.155029,3803,3803,2217,0.58296,827,0.217459,62,592,105,278,0.0731,601,0.158033,3525,3525,1625,0.460993,1555,1878,631,0.179007,506,659,213,209,213,786,694,786,14,5,176,800,699,904,256,256,313,300,3225,265,35,445,0.126241,45,670,0.190071
53053WA Pierce County,53053071806,3122,3122,2661,0.852338,248,0.079436,116,0.037156,247,0.079116,4132,4132,2653,0.642061,653,0.158034,36,602,188,316,0.076476,647,0.156582,4517,4517,2598,0.57516,1006,0.222714,73,712,127,335,0.074164,722,0.15984,4272,4272,2184,0.511236,2037,2452,1017,0.238062,740,1017,62,47,260,452,328,452,24,0,133,476,328,553,533,533,605,587,3685,485,102,880,0.205993,80,718,0.168071
53053WA Pierce County,53053071901,4988,4988,4713,0.944868,143,0.028669,201,0.040297,456,0.091419,4932,4932,4038,0.818734,288,0.058394,101,370,136,259,0.052514,617,0.125101,4405,4405,3410,0.77412,385,0.0874,73,472,65,201,0.045629,490,0.111237,4537,4537,3192,0.703549,3155,3381,515,0.113511,468,515,28,27,124,591,529,591,113,104,133,704,633,704,98,98,139,156,4381,142,14,286,0.063037,27,638,0.140622
53053WA Pierce County,53053071902,5636,5636,5474,0.971256,72,0.012775,112,0.019872,287,0.050923,5297,5297,4990,0.942042,80,0.015102,48,148,31,156,0.02945,390,0.073626,5313,5313,4750,0.894033,175,0.032938,75,287,26,198,0.037267,333,0.062676,5164,5164,4463,0.864253,4427,4565,223,0.043184,185,223,46,46,82,311,237,378,12,10,46,323,247,407,109,109,109,150,5014,135,15,193,0.037374,31,413,0.079977
53053WA Pierce County,53053072000,4391,4391,3946,0.898656,194,0.044181,243,0.05534,156,0.035527,5477,5484,3584,0.653537,1082,0.197301,121,377,320,489,0.089168,653,0.119073,5350,5350,3586,0.67028,1078,0.201495,179,359,148,392,0.073271,428,0.08,4865,4865,3211,0.660021,3046,3516,1043,0.214388,818,1043,62,62,256,330,235,330,63,45,96,393,280,393,156,156,283,503,4362,446,57,559,0.114902,128,411,0.084481
53053WA Pierce County,53053072105,2893,2893,2825,0.976495,8,0.002765,20,0.006913,160,0.055306,4647,4647,4147,0.892403,227,0.048848,51,190,33,108,0.02324,368,0.07919,5817,5817,4957,0.852157,367,0.06309,30,407,56,129,0.022176,622,0.106927,5887,5887,4413,0.749618,4353,4545,538,0.091388,455,538,33,33,89,790,634,801,89,49,89,879,683,879,24,24,98,339,5548,310,29,155,0.026329,43,602,0.102259
53053WA Pierce County,53053072106,2769,2769,2705,0.976887,7,0.002528,19,0.006862,154,0.055616,4449,4449,3970,0.892335,218,0.048999,48,181,31,103,0.023151,352,0.079118,5569,5569,4523,0.812174,579,0.103968,92,313,62,240,0.043095,458,0.08224,6387,6387,4536,0.710193,4431,4739,1028,0.160952,840,1028,101,101,151,515,365,620,71,53,97,586,418,693,136,136,227,461,5926,406,55,492,0.077031,45,580,0.090809
53053WA Pierce County,53053072107,3326,3326,3080,0.926037,124,0.037282,87,0.026158,263,0.079074,4107,4107,3495,0.850986,267,0.06501,35,267,43,146,0.035549,498,0.121256,4174,4174,3622,0.867752,269,0.064446,5,257,21,122,0.029228,341,0.081696,4044,4044,3068,0.758655,2992,3265,435,0.107567,330,435,66,60,111,392,262,392,43,26,80,435,288,435,40,40,102,334,3710,291,43,219,0.054154,30,441,0.10905
53053WA Pierce County,53053072108,4251,4251,3937,0.926135,158,0.037168,112,0.026347,336,0.07904,5250,5250,4467,0.850857,342,0.065142,45,339,57,186,0.035428,637,0.121333,5335,5335,4119,0.772071,522,0.097844,86,508,100,267,0.050046,626,0.117338,5050,5050,3488,0.690693,3398,3711,819,0.162178,689,819,16,16,173,570,433,570,50,22,159,620,455,691,107,107,181,385,4665,339,46,319,0.063168,44,685,0.135644
53053WA Pierce County,53053072109,2700,2700,2501,0.926296,100,0.037037,71,0.026296,214,0.079259,3016,3023,2363,0.781673,343,0.113463,16,223,78,96,0.031756,361,0.119417,3458,3458,2923,0.845286,212,0.061307,31,180,111,294,0.08502,290,0.083863,3505,3505,2899,0.827104,2867,2974,251,0.071612,216,259,45,45,101,254,232,264,1,0,27,255,232,282,55,55,90,90,3415,78,12,188,0.053638,20,342,0.097575
53053WA Pierce County,53053072111,1939,1939,1796,0.926251,72,0.037133,51,0.026302,153,0.078907,1892,1896,1482,0.781645,215,0.113396,10,139,49,60,0.031645,226,0.119198,2099,2099,1522,0.725107,318,0.1515,26,200,32,101,0.048118,262,0.124821,2356,2356,1915,0.812818,1904,1952,129,0.054754,107,226,64,64,64,150,131,210,21,17,42,171,148,244,77,77,77,56,2300,50,6,83,0.035229,0,205,0.087012
53053WA Pierce County,53053072112,3503,3503,3245,0.926349,130,0.037111,92,0.026263,277,0.079075,4186,4195,3280,0.781883,476,0.113468,22,308,109,133,0.031704,501,0.119427,4644,4644,3368,0.725236,704,0.151593,58,443,71,224,0.048234,580,0.124892,4776,4776,2898,0.606784,2814,3153,827,0.173157,656,918,41,38,105,686,559,686,226,201,226,912,760,912,98,98,178,410,4366,383,27,305,0.063861,131,776,0.162479
53053WA Pierce County,53053072305,3902,3902,3870,0.991799,18,0.004613,15,0.003844,172,0.04408,4780,4780,4502,0.941841,160,0.033472,5,91,23,35,0.007322,260,0.054393,5840,5840,5221,0.894006,361,0.061815,68,141,49,167,0.028595,317,0.05428,5892,5892,5216,0.885268,5129,5318,309,0.052444,229,362,25,22,82,283,198,283,9,0,41,292,198,292,50,50,64,264,5628,242,22,223,0.037848,100,342,0.058045
53053WA Pierce County,53053072306,3938,3938,3892,0.988319,20,0.005079,15,0.003809,175,0.044439,4818,4818,4516,0.937318,172,0.035699,8,98,23,37,0.007679,271,0.056247,6133,6133,5010,0.816892,618,0.100766,91,341,73,248,0.040436,436,0.07109,7751,7751,5397,0.696297,5312,5755,1257,0.162173,1074,1257,87,85,159,869,732,880,19,8,117,888,740,966,122,122,234,418,7333,378,40,374,0.048252,44,963,0.124242
53053WA Pierce County,53053072307,2664,2664,2637,0.989865,15,0.005631,33,0.012387,77,0.028904,3181,3181,2928,0.920465,133,0.04181,17,79,23,79,0.024834,178,0.055957,4424,4424,3850,0.870253,328,0.074141,16,180,50,108,0.024412,297,0.067133,4450,4450,3272,0.735281,3224,3450,660,0.148315,575,660,66,66,107,386,327,386,37,28,77,423,355,434,29,29,107,201,4249,181,20,165,0.037079,63,464,0.10427
53053WA Pierce County,53053072308,3700,3700,3662,0.98973,20,0.005405,45,0.012162,107,0.028919,4491,4491,4135,0.92073,189,0.042084,25,110,33,112,0.024938,251,0.055889,6140,6140,5301,0.863355,335,0.05456,84,352,68,259,0.042182,429,0.069869,7223,7223,5602,0.775578,5509,5767,662,0.091652,525,662,11,11,114,865,674,895,41,30,57,906,704,937,42,42,144,432,6791,399,33,257,0.035581,108,683,0.094559
53053WA Pierce County,53053072309,2141,2141,2114,0.987389,15,0.007006,27,0.012611,70,0.032695,4122,4122,3912,0.949053,84,0.020378,38,76,12,51,0.012372,186,0.045123,4710,4710,4322,0.917622,192,0.040764,45,145,5,46,0.009766,270,0.057324,5699,5699,4709,0.826285,4626,4823,393,0.068959,287,475,20,20,98,487,392,487,13,0,45,500,392,500,77,77,133,297,5402,275,22,240,0.042113,59,488,0.085629
53053WA Pierce County,53053072310,1881,1881,1855,0.986178,14,0.007443,24,0.012759,64,0.034024,2732,2732,2593,0.949121,55,0.020131,26,50,8,33,0.012079,123,0.045021,3169,3169,2909,0.917955,130,0.041022,30,98,3,31,0.009782,182,0.057431,3652,3652,2898,0.793538,2850,3027,271,0.074206,221,307,15,14,67,429,367,429,24,8,43,453,375,453,15,15,66,177,3475,165,12,70,0.019168,32,298,0.081599
53053WA Pierce County,53053072311,2621,2621,2599,0.991606,12,0.004578,10,0.003815,116,0.044258,3210,3210,3023,0.941744,108,0.033644,3,60,15,24,0.007476,175,0.054517,3933,3933,3517,0.894228,243,0.061784,45,95,33,113,0.028731,213,0.054157,4051,4051,3097,0.764503,3056,3230,452,0.111577,361,588,65,57,103,235,173,235,103,96,103,338,269,338,99,99,120,209,3842,180,29,196,0.048383,13,413,0.10195
53053WA Pierce County,53053072405,1013,1013,994,0.981244,0,0,8,0.007897,49,0.048371,2379,2381,2331,0.979,2,0.000839,23,25,0,19,0.007979,69,0.028979,3294,3294,3177,0.96448,14,0.00425,27,50,26,61,0.018518,103,0.031268,3937,3937,3758,0.954534,3722,3803,28,0.007112,0,34,34,34,56,61,0,102,21,14,32,82,14,122,35,35,35,132,3805,108,24,123,0.031242,27,101,0.025654
53053WA Pierce County,53053072406,1053,1053,1033,0.981007,0,0,9,0.008547,51,0.048433,2471,2474,2421,0.978577,3,0.001212,23,27,0,19,0.007679,71,0.028698,3422,3422,3300,0.964348,15,0.004383,28,52,27,64,0.018702,108,0.03156,4870,4870,4486,0.92115,4449,4639,80,0.016427,69,80,69,68,69,128,83,150,57,48,57,185,131,185,50,50,71,103,4767,95,8,136,0.027926,39,195,0.040041
53053WA Pierce County,53053072407,947,947,930,0.982049,0,0,8,0.008448,46,0.048574,2070,2070,1992,0.962318,4,0.001932,6,63,6,28,0.013526,108,0.052173,3083,3083,2988,0.969185,30,0.00973,8,57,0,27,0.008757,90,0.029192,4452,4452,4043,0.908131,3986,4121,90,0.020216,64,102,77,77,81,183,139,218,8,0,38,191,139,245,51,51,58,135,4317,125,10,157,0.035265,0,427,0.095912
53053WA Pierce County,53053072408,1203,1203,1180,0.980881,0,0,10,0.008313,58,0.048213,2629,2629,2529,0.961962,5,0.001901,7,80,8,36,0.013693,138,0.052491,3915,3915,3793,0.968837,38,0.009706,11,73,0,34,0.008684,115,0.029374,5541,5541,5272,0.951453,5242,5320,55,0.009926,29,87,0,0,63,157,122,157,7,0,21,164,122,164,50,50,50,98,5443,84,14,120,0.021657,0,257,0.046382
53053WA Pierce County,53053072409,562,562,551,0.980427,0,0,5,0.008897,27,0.048043,1227,1227,1181,0.96251,3,0.002445,3,37,3,17,0.013854,64,0.052159,1795,1795,1751,0.975487,0,0,5,39,0,25,0.013927,86,0.04791,2467,2467,2382,0.965545,2343,2395,5,0.002027,0,8,0,0,29,60,29,66,0,0,5,60,29,71,20,20,32,75,2392,73,2,42,0.017025,22,106,0.042967
53053WA Pierce County,53053072410,617,617,605,0.980551,0,0,5,0.008104,30,0.048622,1348,1348,1297,0.962166,3,0.002225,4,40,3,19,0.014094,71,0.05267,1972,1972,1924,0.975659,0,0,6,42,0,28,0.014198,94,0.047667,2803,2803,2689,0.959329,2663,2694,61,0.021762,53,61,28,26,46,16,0,65,3,0,8,19,0,73,6,6,29,55,2748,55,0,60,0.021406,6,26,0.009276
53053WA Pierce County,53053072503,1061,1061,1039,0.979265,5,0.004713,2,0.001885,45,0.042413,2255,2255,2186,0.969401,14,0.006208,18,31,6,48,0.021286,83,0.036807,3182,3182,3071,0.965116,27,0.008485,23,36,25,83,0.026084,99,0.031112,3877,3877,3681,0.949445,3619,3746,21,0.005417,13,33,53,50,68,94,64,94,9,0,24,103,64,103,19,19,65,112,3765,109,3,97,0.025019,32,114,0.029404
53053WA Pierce County,53053072504,934,934,914,0.978587,5,0.005353,1,0.001071,40,0.042827,1980,1980,1920,0.969696,12,0.00606,16,26,6,42,0.021212,72,0.036363,2796,2796,2699,0.965307,23,0.008226,21,31,22,73,0.026108,87,0.031115,3480,3480,3154,0.906322,3108,3154,180,0.051724,141,216,68,68,104,40,8,57,7,7,11,47,15,59,31,31,61,117,3363,88,29,136,0.03908,10,149,0.042816
53053WA Pierce County,53053072505,1172,1172,1147,0.978669,6,0.005119,2,0.001706,50,0.042662,2492,2492,2416,0.969502,15,0.006019,20,35,8,53,0.021268,91,0.036516,3587,3587,3494,0.974073,0,0,13,47,32,66,0.018399,157,0.043769,6059,6059,5623,0.928041,5546,5734,101,0.016669,75,101,16,16,93,175,114,199,38,27,38,213,141,229,106,106,106,175,5884,168,7,145,0.023931,0,488,0.080541
53053WA Pierce County,53053072506,675,675,661,0.979259,3,0.004444,1,0.001481,29,0.042963,1434,1434,1390,0.969316,9,0.006276,11,19,4,30,0.02092,52,0.036262,2063,2063,2010,0.974309,0,0,8,27,19,38,0.018419,90,0.043625,2580,2580,2431,0.942248,2408,2476,26,0.010078,17,26,0,0,33,83,61,83,0,0,11,83,61,83,40,40,40,54,2526,48,6,109,0.042248,18,185,0.071705
53053WA Pierce County,53053072507,828,828,810,0.978261,4,0.004831,1,0.001208,35,0.042271,1757,1757,1703,0.969265,11,0.00626,14,21,5,37,0.021058,64,0.036425,2528,2528,2462,0.973892,0,0,9,33,23,47,0.018591,110,0.043512,2880,2880,2756,0.956944,2709,2802,29,0.010069,24,29,5,5,29,44,27,44,39,34,39,83,61,83,7,7,25,74,2806,74,0,34,0.011806,0,100,0.034722
53053WA Pierce County,53053072601,1042,1042,1038,0.996161,0,0,0,0,21,0.020154,2122,2122,2087,0.983506,18,0.008482,10,8,0,10,0.004712,80,0.0377,3056,3056,2929,0.958442,10,0.003272,52,46,19,67,0.021924,97,0.03174,4642,4642,4293,0.924817,4189,4425,41,0.008832,10,65,39,38,141,140,98,140,40,28,40,180,126,180,89,89,92,190,4452,172,18,125,0.026928,6,228,0.049117
53053WA Pierce County,53053072602,812,812,809,0.996305,0,0,0,0,17,0.020936,1655,1655,1627,0.983081,14,0.008459,8,6,0,8,0.004833,62,0.037462,2383,2383,2284,0.958455,8,0.003357,40,36,15,52,0.021821,76,0.031892,3312,3312,3233,0.976147,3176,3233,18,0.005435,8,21,3,0,66,54,22,54,4,0,11,58,22,58,0,0,54,106,3206,90,16,86,0.025966,12,148,0.044686
53053WA Pierce County,53053072603,791,791,788,0.996207,0,0,0,0,16,0.020228,1611,1611,1584,0.98324,14,0.00869,7,5,0,7,0.004345,60,0.037243,2320,2320,2223,0.958189,8,0.003448,39,35,15,51,0.021982,74,0.031896,4052,4052,3918,0.96693,3815,3918,23,0.005676,4,28,44,36,106,46,5,51,21,19,21,67,24,67,0,0,51,173,3879,167,6,97,0.023939,43,66,0.016288
53053WA Pierce County,53053072700,1575,1575,1180,0.749206,305,0.193651,120,0.07619,28,0.017778,437,437,267,0.610983,114,0.260869,9,9,38,47,0.107551,31,0.070938,1188,1188,810,0.681818,242,0.203703,26,7,103,69,0.05808,94,0.079124,1448,1448,964,0.665746,959,1027,361,0.249309,358,361,60,60,60,43,11,43,7,7,27,50,18,50,13,13,13,40,1408,40,0,188,0.129834,19,64,0.044199
53053WA Pierce County,53053072800,369,369,355,0.96206,0,0,0,0,37,0.100271,626,626,568,0.907348,25,0.039936,6,27,0,13,0.020766,49,0.078274,625,625,489,0.7824,75,0.12,3,41,17,21,0.0336,58,0.0928,2162,2162,1730,0.800185,1697,1792,159,0.073543,123,159,0,0,43,249,193,249,5,0,18,254,193,254,19,19,51,130,2032,119,11,125,0.057817,28,235,0.108696
53053WA Pierce County,53053072901,7586,7586,6500,0.856842,868,0.114421,578,0.076193,269,0.03546,4998,4998,3370,0.674269,1081,0.216286,55,263,230,417,0.083433,384,0.07683,4543,4543,3603,0.793088,542,0.119304,52,248,98,289,0.063614,194,0.042703,4168,4168,3291,0.789587,3211,3404,380,0.091171,279,430,68,68,71,350,183,350,17,11,54,367,194,367,62,62,193,354,3814,303,51,337,0.080854,95,227,0.054463
53053WA Pierce County,53053072903,5439,5439,4661,0.856959,623,0.114543,415,0.076301,193,0.035484,3584,3584,2416,0.674107,775,0.216238,39,189,165,299,0.083426,276,0.077008,3254,3254,2042,0.627535,823,0.252919,39,188,162,282,0.086662,158,0.048555,2958,2958,1837,0.621028,1801,1865,687,0.232252,628,694,32,31,56,197,131,216,65,59,68,262,190,264,140,140,227,168,2790,156,12,331,0.1119,57,181,0.06119
53053WA Pierce County,53053072904,31711,31711,27171,0.856832,3630,0.114471,2416,0.076188,1124,0.035445,20894,20894,14087,0.674212,4519,0.216282,229,1098,961,1745,0.083516,1606,0.076864,18970,18970,11905,0.627569,4797,0.252872,226,1096,946,1646,0.086768,919,0.048444,16747,16747,10440,0.623395,10069,11004,3850,0.229892,3344,3850,227,213,462,861,542,881,333,258,470,1194,800,1286,1036,1036,1378,1285,15462,1149,136,2310,0.137935,423,1052,0.062817
53053WA Pierce County,53053073001,1056,1056,1047,0.991477,0,0,0,0,45,0.042614,2346,2346,2268,0.966751,14,0.005967,50,5,8,45,0.019181,65,0.027706,3495,3495,3311,0.947353,6,0.001716,67,53,58,146,0.041773,103,0.02947,5268,5268,4730,0.897874,4643,4889,51,0.009681,31,80,114,112,215,185,153,185,59,54,62,244,207,244,129,129,129,146,5122,138,8,185,0.035118,17,262,0.049734
53053WA Pierce County,53053073005,1019,1019,1010,0.991168,0,0,0,0,43,0.042198,2264,2264,2189,0.966872,14,0.006183,48,5,8,43,0.018992,63,0.027826,3372,3372,3263,0.967674,17,0.005041,32,52,7,98,0.029062,80,0.023724,4644,4644,4292,0.924203,4190,4386,120,0.02584,90,120,20,20,171,90,34,114,10,6,30,100,40,140,112,112,112,192,4452,173,19,241,0.051895,33,161,0.034668
53053WA Pierce County,53053073006,557,557,552,0.991023,0,0,0,0,23,0.041293,1238,1238,1197,0.966882,8,0.006462,26,2,4,24,0.019386,35,0.028271,1844,1844,1785,0.968004,10,0.005422,18,28,4,53,0.028741,44,0.023861,2811,2811,2632,0.936322,2601,2671,91,0.032373,86,91,21,21,91,10,0,39,2,0,12,12,0,46,55,55,62,48,2763,46,2,28,0.009961,0,12,0.004269
53053WA Pierce County,53053073107,426,426,423,0.992958,1,0.002347,4,0.00939,16,0.037559,1734,1734,1713,0.987889,4,0.002306,3,11,2,14,0.008073,45,0.025951,3720,3720,3464,0.931182,72,0.019354,40,103,41,71,0.019086,150,0.040322,6300,6300,5411,0.858889,5333,5633,143,0.022698,86,220,115,115,126,447,329,447,34,14,69,481,343,481,150,150,150,273,6027,252,21,330,0.052381,54,406,0.064444
53053WA Pierce County,53053073108,709,709,703,0.991537,1,0.00141,8,0.011283,24,0.03385,1452,1452,1435,0.988292,3,0.002066,2,10,2,12,0.008264,38,0.02617,3115,3115,2901,0.9313,60,0.019261,34,86,34,59,0.01894,126,0.040449,5398,5398,4694,0.869581,4578,4781,231,0.042794,174,231,49,49,144,282,142,311,74,65,86,356,207,375,68,68,149,322,5076,292,30,305,0.056502,39,273,0.050574
53053WA Pierce County,53053073109,598,598,594,0.993311,1,0.001672,6,0.010033,22,0.036789,1494,1494,1476,0.987951,3,0.002008,2,10,2,12,0.008032,39,0.026104,3206,3206,2985,0.931066,62,0.019338,34,89,35,61,0.019026,130,0.040548,6735,6735,5868,0.871269,5710,6017,289,0.04291,178,289,65,64,178,383,212,383,18,0,63,401,212,429,112,112,157,459,6276,427,32,276,0.04098,68,476,0.070676
53053WA Pierce County,53053073110,577,577,573,0.993068,1,0.001733,6,0.010399,21,0.036395,1441,1441,1424,0.988202,3,0.002081,2,10,2,11,0.007633,38,0.02637,3101,3101,2907,0.937439,46,0.014833,35,62,51,70,0.022573,133,0.042889,3431,3431,3185,0.928301,3147,3252,84,0.024483,66,84,35,35,63,111,77,111,3,0,9,114,77,116,13,13,43,93,3338,84,9,117,0.034101,24,123,0.03585
53053WA Pierce County,53053073111,658,658,653,0.992401,1,0.00152,7,0.010638,24,0.036474,1642,1642,1623,0.988428,4,0.002436,2,10,2,13,0.007917,43,0.026187,3535,3535,3314,0.937482,52,0.01471,40,71,58,79,0.022347,151,0.042715,3726,3726,3374,0.905529,3300,3414,104,0.027912,61,104,52,52,84,120,46,144,7,0,17,127,46,155,69,69,105,198,3528,180,18,163,0.043747,61,92,0.024691
53053WA Pierce County,53053073112,321,321,318,0.990654,1,0.003115,3,0.009346,12,0.037383,801,801,791,0.987515,2,0.002496,1,7,2,6,0.00749,21,0.026217,1724,1724,1616,0.937354,26,0.015081,20,35,28,39,0.022621,74,0.042923,4453,4453,4008,0.900067,3934,4101,196,0.044015,173,196,0,0,54,173,57,209,7,0,54,180,57,251,69,69,91,220,4233,202,18,210,0.047159,12,191,0.042892
53053WA Pierce County,53053073113,251,251,249,0.992032,0,0,3,0.011952,9,0.035857,626,626,619,0.988817,1,0.001597,1,3,0,5,0.007987,16,0.025559,1348,1348,1264,0.937685,20,0.014836,15,27,22,30,0.022255,58,0.043026,3677,3677,3350,0.911069,3283,3375,110,0.029916,83,110,33,32,107,84,33,137,25,19,43,109,52,173,75,75,75,152,3525,139,13,174,0.047321,32,135,0.036715
53053WA Pierce County,53053073114,554,554,550,0.99278,1,0.001805,6,0.01083,20,0.036101,1829,1829,1778,0.972115,17,0.009294,6,23,5,31,0.016949,77,0.042099,2976,2976,2802,0.941532,58,0.019489,31,85,0,59,0.019825,94,0.031586,5659,5659,4536,0.801555,4424,4811,449,0.079343,353,449,137,136,178,364,226,364,100,58,159,464,284,489,73,73,132,389,5270,365,24,234,0.04135,123,383,0.06768
53053WA Pierce County,53053073115,560,560,556,0.992857,1,0.001786,6,0.010714,20,0.035714,1849,1849,1798,0.972417,18,0.009735,6,23,5,32,0.017306,78,0.042184,3009,3009,2833,0.941508,59,0.019607,31,86,0,60,0.01994,95,0.031571,4422,4422,3926,0.887834,3867,4023,138,0.031208,108,160,144,141,144,118,63,168,67,61,68,185,124,229,29,29,98,153,4269,142,11,153,0.0346,10,91,0.020579
53053WA Pierce County,53053073116,371,371,369,0.994609,1,0.002695,4,0.010782,14,0.037736,1226,1226,1192,0.972267,12,0.009787,4,15,4,21,0.017128,52,0.042414,1995,1995,1878,0.941353,39,0.019548,21,57,0,40,0.02005,63,0.031578,2898,2898,2668,0.920635,2626,2731,110,0.037957,86,110,28,28,85,77,57,77,1,0,29,78,57,99,14,14,44,87,2811,82,5,170,0.058661,35,53,0.018288
53053WA Pierce County,53053073117,453,453,450,0.993377,1,0.002208,5,0.011038,17,0.037528,1497,1497,1456,0.972611,14,0.009352,5,19,4,26,0.017368,63,0.042084,2436,2436,2294,0.941707,48,0.019704,25,69,0,49,0.020114,77,0.031609,3431,3431,3186,0.928592,3091,3249,64,0.018653,43,64,48,48,120,103,44,103,3,0,20,106,44,106,27,27,44,178,3253,162,16,22,0.006412,9,45,0.013116
53053WA Pierce County,53053073118,533,533,529,0.992495,1,0.001876,5,0.009381,19,0.035647,1719,1719,1673,0.97324,15,0.008726,5,19,4,28,0.016288,71,0.041303,2863,2863,2759,0.963674,4,0.001397,41,23,36,62,0.021655,60,0.020607,4153,4153,3994,0.961714,3914,3994,32,0.007705,9,43,25,23,82,78,26,107,2,0,13,80,26,119,22,22,79,159,3994,157,2,62,0.014929,0,87,0.020949
53053WA Pierce County,53053073119,387,387,384,0.992248,1,0.002584,4,0.010336,14,0.036176,1277,1277,1242,0.972592,12,0.009397,4,16,4,22,0.017227,54,0.042286,2078,2078,2008,0.966313,0,0,31,14,25,45,0.021655,38,0.018286,2729,2729,2541,0.93111,2513,2601,10,0.003664,0,20,14,14,84,99,78,99,3,0,15,102,78,102,62,62,62,62,2667,58,4,107,0.039209,19,116,0.042506
53053WA Pierce County,53053073200,2419,2419,2404,0.993799,0,0,7,0.002894,48,0.019843,3063,3063,3009,0.98237,16,0.005223,19,3,16,30,0.009794,102,0.0333,3856,3856,3735,0.96862,5,0.001296,111,0,5,37,0.009595,89,0.02308,5154,5154,4907,0.952076,4786,4940,33,0.006403,17,33,46,45,148,84,54,91,5,2,21,89,56,110,79,79,107,171,4983,161,10,176,0.034148,16,187,0.036282
53053WA Pierce County,53053073301,2953,2953,2885,0.976973,5,0.001693,12,0.004064,125,0.04233,3311,3311,3202,0.967079,0,0,31,37,40,84,0.025369,105,0.031712,4249,4249,4051,0.9534,17,0.004,82,82,16,122,0.028712,111,0.026123,4624,4624,4192,0.906574,4092,4217,115,0.02487,81,115,79,76,167,68,15,112,13,4,27,81,19,132,157,157,183,199,4425,184,15,404,0.08737,49,255,0.055147
53053WA Pierce County,53053073302,2115,2115,2066,0.976832,3,0.001418,8,0.003783,90,0.042553,2371,2371,2293,0.967102,0,0,22,28,29,61,0.025727,76,0.032053,3038,3038,2897,0.953587,13,0.004279,58,59,12,87,0.028637,79,0.026003,3575,3575,3417,0.955804,3384,3428,16,0.004476,8,24,52,52,72,85,69,85,0,0,8,85,69,85,5,5,52,57,3518,56,1,28,0.007832,0,154,0.043077
53053WA Pierce County,53053073401,4168,4168,4116,0.987524,2,0.00048,27,0.006478,202,0.048464,4012,4012,3844,0.958125,25,0.006231,37,98,8,63,0.015702,249,0.062063,5216,5216,4906,0.940567,100,0.019171,56,140,14,190,0.036426,291,0.055789,7515,7515,6563,0.87332,6448,6714,223,0.029674,156,223,93,88,135,361,253,416,62,43,62,423,296,458,213,213,296,314,7201,298,16,451,0.060013,22,409,0.054424
53053WA Pierce County,53053073403,5641,5641,5569,0.987236,3,0.000532,36,0.006382,273,0.048396,6276,6276,6081,0.968929,26,0.004142,62,64,42,56,0.008922,316,0.05035,7085,7085,6779,0.95681,63,0.008892,107,122,14,77,0.010868,210,0.02964,7547,7547,6933,0.918643,6762,6978,62,0.008215,16,101,22,22,187,260,143,260,51,42,51,311,185,311,219,219,292,343,7204,323,20,464,0.061481,48,361,0.047834
