choice av dur_nc_1 dur_nc_2 dur_nc_3 dur_nc_4 dur_nc_5 dur_nc_6 dur_nc_7 dur_nc_8 dur_nc_9 dur_nc_10 pmiw_m_1 pmiw_m_2 pmiw_m_3 pmiw_m_4 pmiw_m_5 pmiw_m_6 pmiw_m_7 pmiw_m_8 pmiw_m_9 pmiw_m_10 pmnwmj_1 pmnwmj_2 pmnwmj_3 pmnwmj_4 pmnwmj_5 pmnwmj_6 pmnwmj_7 pmnwmj_8 pmnwmj_9 pmnwmj_10 phiw_h_1 phiw_h_2 phiw_h_3 phiw_h_4 phiw_h_5 phiw_h_6 phiw_h_7 phiw_h_8 phiw_h_9 phiw_h_10 pliw_l_1 pliw_l_2 pliw_l_3 pliw_l_4 pliw_l_5 pliw_l_6 pliw_l_7 pliw_l_8 pliw_l_9 pliw_l_10
8 1 57 27 60 63 27 16 3 19 19 25 48.7399193548387 48.9769820971867 52.5869380831213 24.7875354107649 59.5611285266458 67.0454545454545 44.0677966101695 55.0420168067227 58.7863463969659 46.234509056244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24.4399185336049 56.4469914040115 23.6387782204515 17.7024482109228 36.6583541147132 43.3698296836983 20.6395348837209 22.0246238030096 22.6757369614512 26.6480965645311 0 0 0 0 0 0 0 0 0 0
9 1 0 0 0 0 0 0 0 0 0 0 61.1918604651163 58.5454545454545 60.9756097560976 58.6440677966102 52.3870967741936 63.0606860158311 55.1240560949299 62.144420131291 51.7857142857143 58.3450210378682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.7338709677419 14.9512459371614 10.3975535168196 5.078125 3.65853658536585 6.18556701030928 19.921875 3.17725752508361 17.1631205673759 2.36220472440945
10 1 0 0 0 0 0 0 0 0 0 0 54.6558704453441 62.4600638977636 57.6749435665914 57.3412698412698 66.9957686882934 62.4020887728459 60.3543743078627 48.2926829268293 56.5693430656934 46.6101694915254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 1 21 22 28 529 10 11 99 19 19 140 68.0272108843537 59.8967297762478 48.6784140969163 24.2933810375671 61.7689015691869 54.1871921182266 43.1444241316271 58.9698046181172 55.0550550550551 43.1875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 23 7 33 56 29 30 20 25 11 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34.2050209205021 22.279792746114 39.448275862069 27.741935483871 55.0847457627119 36.8243243243243 23.6496350364963 62.7976190476191 22.6771653543307 23.3390119250426 0 0 0 0 0 0 0 0 0 0
9 1 0 0 0 0 0 0 0 0 0 0 60.3121516164994 58.1428571428571 40.8045977011494 64.404432132964 59.2920353982301 57.2320499479709 55.8139534883721 63.6632200886263 61.0993657505285 58.0604534005038 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 1 0 0 0 0 0 0 0 0 0 0 46.6349422161795 61.5819209039548 46.7592592592593 63.4799235181644 64.1304347826087 44.3078567610903 57.3651452282158 60.4938271604938 58.6440677966102 56.8181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 57.8411405295316 52.2508038585209 55.0354609929078 61.09375 57.6301615798923 62.0305980528512 59.4276094276094 33.1503378378378 53.3422459893048 55.5701179554391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 62.7705627705628 54.8453608247423 58.7016574585635 56.4393939393939 63.8691322901849 75 42.1307506053269 60.2209944751381 43.3595800524934 68.5534591194968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 12 39 22 23 108 1 17 11 14 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.5421686746988 4.5876887340302 11.8367346938776 2.92758089368259 6.59609120521173 15.4929577464789 5.28541226215645 8.62290862290862 17.6737160120846 10.8564535585042
10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41.1764705882353 21.8523878437048 43.6501901140684 25.765306122449 21 18.5185185185185 30.7763401109057 35.8064516129032 24.0654205607477 72.9658160808859 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 63.0648330058939 56.150506512301 62.1722846441948 60.9022556390977 45.0617283950617 39.1408114558473 50.4823151125402 56.1781609195402 56.5737051792829 54.3643263757116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 0 0 0 0 0 0 0 0 0 0 58.2120582120582 39.875 61.8744313011829 59.6726190476191 47.7453580901857 64.321608040201 58.4756898817346 23.6880115551276 63.5983263598326 58.4905660377358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 1 24 1 100 23 22 26 101 27 66 45 58.1526861451461 63.6125654450262 23.9651928504233 57.9781962338949 57.3055028462998 53.2699167657551 23.3545034642032 48.5820895522388 37.6602564102564 53.360768175583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 61 19 19 16 35 204 23 99 89 8 57.601977750309 58.9108910891089 67.3828125 41.5300546448087 45.2768729641694 22.851711026616 49.7109826589595 43.1444241316271 61.6541353383459 40.02828854314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 0 0 0 0 0 0 0 0 0 0 51.8888888888889 61.09375 63.4103019538188 61.4967462039046 57.4370709382151 36.1663652802893 55.8139534883721 36.7557715674362 27.5028121484814 55.7582668187001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 23 38 42 19 14 15 80 12 18 93 0 0 0 0 0 0 0 0 0 0 9.44881889763779 6.16979269496545 2.81517747858017 1.28755364806867 1.36986301369863 4.6953046953047 5.82255083179298 2.50783699059561 1.26182965299685 3.49775784753363 55.9055118110236 55.8736426456071 42.5948592411261 21.6738197424893 18.8356164383562 24.1758241758242 30.7763401109057 36.0501567398119 28.0757097791798 27.2645739910314 0 0 0 0 0 0 0 0 0 0
6 1 0 0 0 0 0 0 0 0 0 0 64.3916913946587 64.9282920469361 52.9470529470529 57.089552238806 56.5104166666667 59.5348837209302 70.0534759358289 40.9278350515464 45.0617283950617 50.8912655971479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20.4334365325077 47.289156626506 73.7536656891496 30.0207039337474 23.1726283048211 19.6304849884527 26.0623229461756 19.5426195426195 47.3684210526316 23.7536656891496 0 0 0 0 0 0 0 0 0 0
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 69.5789473684211 23.6764705882353 23.6024844720497 71.8355214268021 49.633431085044 24.4299674267101 36.8347338935574 72.3434704830054 47.289156626506 37.3961218836565 0 0 0 0 0 0 0 0 0 0
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49.6 17.9487179487179 24.5862884160757 23.010752688172 24.9400479616307 32.0457796852647 73.2678983833718 39.6284829721362 35.0842418235877 20.1079622132254 0 0 0 0 0 0 0 0 0 0
3 1 0 0 0 0 0 0 0 0 0 0 36.2514029180696 67.3431734317343 59.9595551061678 47.1352912855079 36.6233766233766 55.299055613851 48.4848484848485 61.6216216216216 26.6434782608696 56.7567567567568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 29 16 17 31 23 59 1 18 21 16 54.8148148148148 51.4227642276423 52.4953789279113 52.6215443279314 42.3566878980892 56.5104166666667 61.2903225806452 55.3066037735849 53.7408759124088 63.6215334420881 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 72.3434704830054 53.6170212765957 29.3823038397329 28.125 25.2996005326232 20.0757575757576 25.4676258992806 28.125 28.7425149700599 28.7758346581876 0 0 0 0 0 0 0 0 0 0
3 1 20 7 58 3 20 19 29 25 17 14 53.2394366197183 63.8491547464239 58.2260371959943 50 56.3202247191011 54.4950055493896 48.3208955223881 58.2025677603424 56.5015479876161 60.3799185888738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 22 27 8 173 16 19 8 17 6 529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37.3720136518771 43.8805970149254 28.494623655914 62.2778143515471 28.7769784172662 37.4636979670862 40.4715127701375 13.1964809384164 30.9636650868878 72.3434704830054 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 68.5279187817259 61.8577075098814 28.3460803059273 54.954128440367 57.7299412915851 33.9181286549708 43.0630630630631 61.2334801762115 55.7582668187001 23.4282643739925 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 60.6060606060606 59.5567867036011 54.5548654244306 23.6880115551276 62.1212121212121 24.7875354107649 44.6954813359528 52.7047913446677 58.9041095890411 51.99203187251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 39 30 17 33 19 9 22 64 59 21 38.9403973509934 48.2786228983187 61.7234468937876 54.9523809523809 47.4838709677419 63.0931458699473 64.7218453188602 55.6561085972851 56.5104166666667 63.0208333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26.7025089605735 17.4840085287846 38.9516129032258 27.0408163265306 26.2 51.9751693002257 19.009900990099 21.5277777777778 27.2645739910314 22.8476821192053 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 38.0804953560372 63.5773864689527 64.207650273224 44.3661971830986 52.1970705725699 63.262599469496 55.3410553410553 48.5820895522388 58.5648148148148 49.8333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 31 62 40 31 54 70 148 21 4 131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33.8709677419355 34.4357976653696 36.2394957983193 20.2185792349727 34.9240780911063 37.68 58.6877278250304 26.1462205700124 20.3517587939699 27.1885521885522 0 0 0 0 0 0 0 0 0 0
9 1 78 17 14 114 42 51 19 15 68 140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29.304347826087 23.2704402515723 19.4539249146758 63.6286919831224 30.808729139923 51.8918918918919 31.0935441370224 24.3243243243243 52.5038719669592 52.375 0 0 0 0 0 0 0 0 0 0
8 1 27 69 262 24 64 8 18 19 47 22 54.6407185628742 61.1165523996082 25.2614641995173 56.6718995290424 38.0257992148065 56.6604127579737 38.3152173913044 64.4 46.1783439490446 64.3312101910828 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 11 25 16 67 19 16 23 17 30 13 67.062818336163 55.1807228915663 58.0985915492958 55.4447215295096 52.1861777150917 60.8127721335268 57.094211123723 54.7069271758437 41.4110429447853 58.3333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 2 135 28 18 16 37 75 16 19 19 73.9130434782609 24.6337702390131 51.3392857142857 55.6451612903226 65.9176029962547 48.0829015544041 52.7551942186088 36.443661971831 53.7625418060201 60.3217158176944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 63.6286919831224 40.460282108389 22.0527045769764 19.7651663405088 17.6767676767677 19.6457326892109 24.0506329113924 18.6468646864686 58.372641509434 41.6719846841098 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19.921875 4.93096646942801 15.2941176470588 30.9352517985612 5 6.2874251497006 18.2692307692308 5.93406593406593 4.55321570859419 28.6318758815233
6 1 0 0 0 0 0 0 0 0 0 0 50 32.7617328519856 61.5050651230101 62.2680412371134 50.2358490566038 42.6174496644295 57.2383073496659 58.4926884139483 56.7505720823799 48.1020166073547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31.5602836879433 57.3607932875667 20.5882352941176 31.7010309278351 29.5644114921223 35.0502512562814 23.2323232323232 27.6845637583893 22.6123595505618 23.6074270557029 0 0 0 0 0 0 0 0 0 0
6 1 78 15 1 1 21 8 14 1 13 7 62.1739130434783 58.2651391162029 72.2222222222222 60 59.4541910331384 60.8108108108108 52.3809523809524 29.4117647058824 65.8798283261803 61.1382113821138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22.2222222222222 38.9507154213037 39.0769230769231 62.2778143515471 57.2872133696075 21.5429403202329 58.0058651026393 24.84375 66.0268714011516 28.8770053475936 0 0 0 0 0 0 0 0 0 0
7 1 14 20 31 54 26 22 13 13 18 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24.3027888446215 14.8706896551724 24.7096092925026 33.3767926988266 52.0128824476651 46.7619047619048 22.4264705882353 26.1352169525732 23.2488822652757 36.4826941066417 0 0 0 0 0 0 0 0 0 0
10 1 42 13 30 16 16 17 57 36 14 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40.4255319148936 18.8340807174888 28.8499025341131 24.7652582159624 33.5135135135135 29.6407185628743 45.7511896668933 28.0887011615628 21.0947930574099 21.0332103321033 0 0 0 0 0 0 0 0 0 0
7 1 0 0 0 0 0 0 0 0 0 0 45.5801104972376 63.8235294117647 51.6339869281046 26.7246737103791 55.8641975308642 59.4 56.7885117493473 56.0411311053985 58.5840707964602 41.8367346938776 8.14917127071823 2.35294117647059 5.77342047930283 15.1025481665631 2.67489711934156 3.8 6.00522193211488 2.18508997429306 8.67256637168142 10.8418367346939 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 25 162 20 1 164 140 6 17 23 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.6044538706257 3.46385542168675 6.00706713780919 23.0769230769231 8.521906596052 4.4375 13.3838383838384 3.28125 12.6224156692057 10.5485232067511
5 1 0 0 0 0 0 0 0 0 0 0 60.3121516164994 46.5909090909091 55.2106430155211 64.760147601476 30.5793285055958 26.511894525652 64.9056603773585 61.09375 70.4545454545455 57.2271386430678 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 0 0 0 0 0 0 0 0 0 0 36.4640883977901 48.5820895522388 55.4083885209713 53.660797034291 62.144420131291 59.0386624869383 41.3729128014842 67.3431734317343 56.3718140929535 56.8452380952381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 31 47 74 19 72 24 63 24 49 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41.1820781696854 21.5789473684211 29.9760191846523 32.484076433121 25.1417769376181 38.43797856049 71.7658168083097 27.4881516587678 24.5441795231417 37.9705400981997 0 0 0 0 0 0 0 0 0 0
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29.1666666666667 18.018018018018 13.3938100320171 3.26340326340326 16.9779286926995 9.73684210526316 23.2645403377111 9.7985347985348 13.25 24.1152263374486
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21.1350293542074 25.4676258992806 24.6376811594203 41.6719846841098 24.7457627118644 71.6268311488049 41.5915915915916 33.6463223787167 22.3908918406072 25.1893939393939 0 0 0 0 0 0 0 0 0 0
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19.4092827004219 24.4399185336049 34.1161928306551 25.207756232687 24.6879334257975 38.135593220339 33.8677354709419 51.9215044971382 71.7658168083097 24.8427672955975 0 0 0 0 0 0 0 0 0 0
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22.3175965665236 38.9799635701275 16.7159763313609 17.4789915966387 6.2870699881376 18.3066361556064 18.7142857142857 5.08474576271186 6.91114245416079 13.0146082337317
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43.6194895591647 30.5283757338552 55.6910569105691 48.3695652173913 17.3570019723866 37.3961218836565 31.4974182444062 25.6936067551267 32.6745718050066 31.0679611650485 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40.3601694915254 21.0023866348449 23.1511254019293 17.1087533156499 33.1 22.4264705882353 34.5360824742268 38.9589905362776 19.3308550185874 41.5789473684211 0 0 0 0 0 0 0 0 0 0
6 1 19 8 30 11 16 16 529 14 42 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18.2910547396529 33.8709677419355 19.6018376722818 19.3083573487032 20.6642066420664 20.0892857142857 72.3434704830054 20.1086956521739 17.0243204577969 21.501272264631 0 0 0 0 0 0 0 0 0 0
9 1 0 0 0 0 0 0 0 0 0 0 42.0710355177589 62.753036437247 56.7496723460026 62.0305980528512 63.1284916201117 57.1879936808847 57.8189300411523 59.2267135325132 61.2334801762115 62.671905697446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38.0053908355795 72.3434704830054 38.6247877758913 21.0659898477157 17.4033149171271 26.4339152119701 51.8948655256724 44.3428021184401 36.9774919614148 24.8110831234257 0 0 0 0 0 0 0 0 0 0
4 1 26 7 17 12 2 14 85 162 20 2 42.8878153515835 48.3673469387755 57.1871768355739 62.1542940320233 69.7612732095491 52.3809523809524 58.2790091264668 23.8704819277108 65.5940594059406 52.3206751054852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.7575757575758 49.7438816163916 25.3097345132743 26.2108262108262 28.3236994219653 30 43.6501901140684 29.2890995260664 21.3720316622691 21.8032786885246 0 0 0 0 0 0 0 0 0 0
3 1 18 13 18 47 22 13 13 3 4 15 58.8594704684318 60.9442060085837 54.9744897959184 62.4293785310734 66.1224489795918 56.5217391304348 61.8863049095607 62.2222222222222 43.4782608695652 54.7803617571059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 42.9530201342282 51.2476007677543 56.3636363636364 56.9752281616688 55.3410553410553 41.3385826771654 65.9176029962547 64.1050583657588 54.7592385218365 67.0138888888889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 30.7971014492754 44.8529411764706 59.727385377943 33.5017489312087 57.3446327683616 65.8119658119658 37.8934624697337 62.5838926174497 66.5730337078652 55.3444180522565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24.3243243243243 31.489841986456 27.741935483871 26.133909287257 34.6765641569459 28.328611898017 18.348623853211 29.1402714932127 45.4329774614472 29.4845360824742 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 57.9710144927536 41.7118093174431 31.5040650406504 55.1391862955032 52.5869380831213 38.9312977099237 45.5801104972376 69.0161527165932 37.8707224334601 43.6426116838488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 32 204 16 16 28 42 61 25 82 17 54.9465240641711 22.851711026616 42.6174496644295 59.8615916955017 60.6965174129353 26.4339152119701 61.9603267211202 60.2510460251046 34.6692111959288 58.4507042253521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 58.7628865979381 58.0604534005038 56.7505720823799 60.5136436597111 56.7883211678832 57.5 47.7710843373494 50.3311258278146 50.3259452411995 27.5028121484814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 1 0 0 0 0 0 0 0 0 0 0 59.4444444444444 57.957957957958 58.1081081081081 53.9419087136929 58.6507072905332 48.6784140969163 45.7579972183588 54.8878923766816 46.8523002421308 66.4285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.5217391304348 5.04347826086957 23.4599156118143 7.73694390715667 21.5686274509804 24.2603550295858 18.7242798353909 4.7842802221273 15.9533073929961 18.0645161290323
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.85674931129477 1.10803324099723 3.66666666666667 2.6525198938992 3.33761232349166 1.18764845605701 16.4951106536284 2.14424951267057 3.8781163434903 1.5169194865811 0 0 0 0 0 0 0 0 0 0 18.6409550045914 22.5761772853186 41.3333333333333 18.7002652519894 5.64826700898588 16.3895486935867 4.24601132269686 22.2222222222222 5.81717451523546 6.30105017502917
9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.7906976744186 5.18518518518519 11.4077669902913 4.55321570859419 6.62739322533137 1.93470374848851 6.66666666666667 4.58380202474691 17.0289855072464 6.4650059311981
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39.6440129449838 67.9133858267717 73.5626007522837 16.8986083499006 41.8372703412074 23.2993197278912 41.5094339622642 20.8450704225352 58.0788804071247 23.4708392603129 0 0 0 0 0 0 0 0 0 0
9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33.1306990881459 12.9032258064516 15.3996101364522 13.963963963964 8.21309655937847 3.41034103410341 33.2075471698113 16.6890982503365 31.0513447432763 13.1534569983137
3 1 0 0 0 0 0 0 0 0 0 0 50 48.6081370449679 42.0710355177589 51.7241379310345 51.559934318555 66.8665667166417 23.8704819277108 39.719298245614 59.6190476190476 52.6966292134831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 0 0 0 0 0 0 0 0 0 0 65.6645569620253 53.660797034291 64.5739910313901 50.174621653085 57.2241183162685 41.9962335216573 44.3078567610903 55.7109557109557 63.0975143403442 23.8704819277108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.65561694290976 8.16 9.62250185048113 8.21309655937847 6.27118644067797 17.6687116564417 20.6349206349206 15.4676258992806 25.9842519685039 18.6188811188811
8 1 0 0 0 0 0 0 0 0 0 0 61.1650485436893 58.8785046728972 56.0953253895509 62.3389494549058 48.6033519553073 40.6189555125725 67.2268907563025 40.318772136954 40.318772136954 60.6679035250464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22.2222222222222 28.0936454849498 18.586387434555 37.9478827361564 67.9133858267717 22.6928895612708 19.7777777777778 25.9174311926606 20.1072386058981 39.3351800554017 0 0 0 0 0 0 0 0 0 0
6 1 0 0 0 0 0 0 0 0 0 0 52.219074598678 57.4585635359116 65.1898734177215 41.9962335216573 34.4473007712082 46.875 55.3410553410553 67.986798679868 60.7773851590106 38.390092879257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 20 1 301 40 170 104 87 23 16 18 55.0408719346049 63.2450331125828 47.7502812148481 61.3157894736842 46.8406593406593 26.6434782608696 23.069403714565 58.93536121673 65.9176029962547 38.6335403726708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
