5005817,1222016.87,195564.76
5005831,1191051.50,280086.06
5005836,1211289.37,190935.29
5005843,1191837.25,295692.78
5005853,1226723.50,248397.65
5005856,1200383.74,271184.80
5005888,1205577.87,231368.71
5005929,1211045.12,159641.76
5006000,1220090.62,246044.68
5006066,1178677.87,222929.48
5006073,1221576.62,246887.43
5006111,1225425.00,190985.23
5006172,1191399.62,216405.76
5006177,1181073.50,224253.57
5006228,1180655.50,185149.10
5006250,1190626.87,182131.65
5006277,1201558.25,233288.62
5006279,1194822.37,232913.53
5006287,1195163.50,306520.50
5006289,1193390.62,302218.31
5006296,1204190.75,229082.93
5006312,1169803.00,247882.98
5006344,1232058.12,295794.37
5006366,1164228.12,163363.51
5006378,1214037.12,175450.28
5006399,1184765.00,212044.85
5006410,1171439.50,237631.09
5006423,1212960.00,299977.50
5006427,1229459.75,233768.26
5006436,1175916.63,243368.18
5006455,1191908.37,244515.65
5006459,1188606.37,217196.76
5006470,1187469.62,239680.42
5006478,1198134.12,212961.95
5006482,1146435.12,244362.75
5006488,1194619.25,211701.67
5006495,1211709.18,239805.15
5006502,1201301.62,203797.26
5006523,1230684.00,286164.93
5006543,1192349.37,213775.12
5006546,1200368.37,214943.75
5006557,1191480.12,168888.54
5006565,1186824.75,257364.65
5006618,1192623.75,222172.51
5006630,1185840.25,241850.87
5006651,1190681.00,211956.90
5006653,1188519.75,231783.31
5006696,1189932.50,194481.42
5006734,1199870.87,268939.06
5006747,1214321.25,202756.04
5006767,1199885.50,177588.64
5006771,1194045.50,224202.68
5006779,1202534.12,195036.89
5006802,1194694.87,181895.15
5006837,1201129.25,275626.09
5006889,1202375.62,195131.75
5006929,1191295.37,254315.00
5006956,1177511.75,241976.35
5006979,1202769.12,234582.56
5006989,1176992.62,241926.34
5007019,1218498.37,222880.10
5007027,1219286.87,265639.59
5007037,1191491.62,299474.96
5007042,1186093.50,197786.67
5007072,1194279.87,200781.60
5007084,1172374.25,238158.28
5007244,1204462.12,200483.25
5007246,1187722.25,223047.40
5007250,1175655.00,232620.35
5007261,1194766.87,228864.32
5007278,1190014.50,212807.43
5007287,1188230.87,219830.59
5007309,1195887.50,217808.45
5007312,1192002.50,226229.89
5007366,1197223.50,228906.78
5007370,1192103.87,242733.68
5007395,1226092.00,191412.28
5007469,1215901.25,225969.37
5007489,1188547.19,252504.05
5007495,1194882.12,218598.84
5007498,1222017.75,226793.68
5007509,1228511.25,297320.34
5007526,1200351.75,182272.78
5007529,1229682.62,234601.59
5007542,1191920.62,240106.23
5007546,1193695.75,238047.34
5007594,1200843.87,232334.79
5007626,1174495.37,223723.29
5007651,1195410.50,270966.59
5007663,1200626.87,220938.84
5007684,1181490.62,287395.31
5007718,1192334.75,241403.35
5007730,1199966.75,287008.18
5007732,1206947.62,165197.31
5007756,1195562.00,271642.34
5007767,1192655.75,301708.15
5007787,1177814.37,239659.57
5007800,1202961.25,231196.75
5007803,1191029.87,193960.17
5007804,1196213.75,221874.57
5007851,1192750.83,236809.50
5007879,1195124.00,202897.95
5007890,1227297.00,228030.81
5007896,1224685.87,249551.65
5007917,1159969.00,195194.98
5007920,1230598.75,290118.84
5007943,1156093.50,226491.82
5007952,1190671.87,168416.54
5007954,1216788.00,272346.12
5007961,1224884.75,253130.28
5007972,1200748.12,274971.12
5007997,1192844.12,237170.31
5008008,1188851.62,240755.04
5008013,1184453.12,215115.12
5008066,1201258.12,213328.35
5008078,1191205.87,217932.62
5008104,1194972.75,231292.03
5008106,1210715.62,249529.78
5008124,1191615.62,217808.10
5008143,1190039.87,208570.92
5008163,1200990.50,190997.64
5008209,1210654.75,207649.92
5008229,1203913.62,233781.79
5008234,1202336.62,212850.34
5008241,1190958.75,234303.35
5008267,1200118.87,203088.73
5008272,1195534.62,197108.54
5008290,1144253.79,226706.49
5008330,1214167.12,203341.00
5008340,1188728.12,208584.32
5008379,1223951.37,228447.32
5008414,1199755.62,222672.68
5008427,1195225.25,218292.76
5008436,1189217.00,243597.76
5008454,1217904.25,281844.34
5008465,1202395.37,196368.71
5008542,1218627.93,258941.74
5008549,1216894.12,269773.09
5008551,1159889.50,236838.62
5008563,1190354.87,234144.59
5008567,1195100.12,218589.96
5008573,1201387.62,193936.60
5008582,1200135.87,233910.42
5008598,1193921.62,275242.75
5008633,1190493.62,235043.12
5008660,1215304.37,224704.62
5008686,1214776.37,204214.18
5008688,1186538.50,295764.15
5008692,1195728.25,272790.06
5008711,1202803.25,197008.06
5008731,1186508.00,235415.95
5008748,1199302.25,232220.90
5008822,1195949.00,218216.73
5008842,1203326.00,288272.21
5008871,1209232.62,246906.73
5008886,1199616.00,224245.07
5008907,1196089.50,237713.15
5008952,1179590.00,242376.42
5008958,1195109.87,225116.48
5008965,1190833.62,237336.14
5008986,1214346.00,204350.89
5009028,1189994.62,300995.40
5009036,1180498.12,215610.28
5009048,1192945.70,238819.92
5009066,1271979.25,93374.54
5009091,1202660.27,275101.99
5009105,1210366.00,248570.00
5009112,1199644.87,200399.85
5009119,1209870.50,307108.03
5009121,1224044.00,232336.48
5009153,1188265.87,290314.37
5009177,1187398.50,232917.00
5009200,1202397.25,266819.09
5009224,1215797.25,206929.43
5009227,1199726.75,193322.03
5009229,1177221.00,218790.87
5009232,1214948.25,254933.32
5009258,1215052.25,238806.79
5009265,1201065.37,214972.39
5009287,1181366.50,221645.98
5009297,1195461.50,280913.71
5009359,1195522.37,231566.39
5009383,1201681.25,177717.39
5009396,1196421.50,221318.14
5009453,1190906.37,218058.65
5009573,1198571.55,277029.77
5009574,1231557.25,234801.75
5009647,1216683.00,232665.95
5009745,1230180.50,234527.43
5009762,1214130.12,222186.12
5009768,1223547.50,231451.95
5009779,1216496.50,230548.04
5009837,1216254.37,243138.98
5009853,1223372.12,233284.92
5009933,1226289.25,261323.64
5009945,1223748.62,233240.48
5010008,1228237.75,305545.75
5010012,1231895.50,297745.87
5010013,1213381.37,300989.40
5010080,1217355.62,304511.68
5010121,1205468.25,231852.03
5010123,1171929.00,235653.57
5010147,1188480.37,247342.34
5010171,1191249.62,246399.46
5010247,1187428.00,217437.65
5010335,1185465.40,211720.29
5010397,1187656.37,217950.42
5010546,1198767.87,223493.53
5010630,1186190.25,217752.00
5010633,1195015.37,224656.93
5010680,1198110.62,223700.04
5010717,1195273.25,212890.32
5010732,1194884.29,211135.26
5010799,1194839.87,274504.28
5010802,1202919.37,216801.71
5010832,1181879.50,211343.03
5010833,1191571.62,217883.82
5010955,1179355.37,223753.78
5010963,1182089.25,212630.09
5011040,1189172.25,207722.43
5011065,1181269.00,209325.76
5011072,1174797.12,222010.70
5011135,1188106.50,297101.12
5011150,1193524.37,277624.68
5011168,1197181.75,255334.90
5011182,1214675.75,278085.59
5011216,1209020.00,271352.18
5011234,1201186.25,270606.34
5011381,1220937.75,324458.15
5011403,1210683.50,338990.96
5011406,1212754.87,334461.87
5011444,1202908.50,235192.60
5011527,1197891.37,239605.31
5011531,1193836.50,235841.73
5011543,1195253.37,247362.64
5011607,1192035.62,235724.76
5011698,1189923.75,234602.75
5011703,1200271.75,234822.81
5011784,1215264.12,273565.65
5011894,1189618.50,298961.00
5011913,1198649.62,261250.70
5011938,1189241.87,255566.01
5011990,1197554.50,274058.59
5012160,1178759.12,236764.89
5012240,1213508.00,203333.28
5012258,1207320.75,201593.32
5012265,1200459.75,279214.93
5012280,1208464.87,268031.37
5012331,1188465.87,292630.03
5012335,1196545.12,305005.62
5012386,1215919.87,275430.37
5012491,1193853.87,264715.15
5012527,1195178.37,218892.03
5012544,1200887.50,214575.71
5012568,1143951.75,212129.65
5012581,1311113.87,56220.32
5012590,1278801.37,70574.00
5012600,1264596.37,-9859.66
5012604,1313531.37,57108.26
5012613,1239536.50,100905.09
5012673,1239877.37,100938.12
5012737,1205835.25,69845.84
5012749,1246976.00,54975.00
5012762,1279320.12,65902.52
5012767,1250769.87,72214.60
5012815,1218814.25,96038.60
5012822,1241294.37,51059.09
5012837,1290963.12,76673.59
5012841,1194603.12,120664.00
5012844,1313187.87,73634.28
5012861,1292362.00,75110.34
5012890,1204015.75,138860.95
5012894,1209603.00,64438.14
5012901,1274686.87,50826.41
5012976,1261254.50,19613.43
5012983,1261746.00,72337.22
5012985,1246332.12,87381.19
5012991,1274753.75,85580.89
5013007,1315125.50,54830.40
5013049,1221391.62,105590.20
5013087,1279354.00,71165.60
5013119,1232607.37,99409.25
5013125,1217487.00,94484.18
5013146,1272737.75,56949.55
5013153,1292443.25,76346.59
5013189,1284855.00,54957.67
5013199,1228368.00,87857.71
5013211,1189923.12,143390.25
5013245,1209642.87,83567.46
5013252,1219604.12,103555.12
5013261,1264293.50,68619.40
5013273,1274049.25,65218.52
5013277,1182278.00,143884.93
5013303,1217738.62,88577.26
5013314,1227234.87,107404.26
5013316,1214606.75,61880.19
5013335,1294085.75,60273.67
5013344,1271866.37,59250.06
5013369,1228391.75,64018.41
5013384,1258849.00,47268.09
5013390,1287025.12,62239.12
5013407,1216545.43,51472.14
5013456,1240550.87,55330.57
5013482,1228455.37,100512.26
5013521,1168308.12,124844.97
5013527,1178729.12,139106.32
5013534,1201003.25,68450.46
5013536,1307713.87,70945.14
5013565,1199691.75,63614.76
5013597,1236280.00,54274.62
5013636,1200411.50,105397.28
5013649,1216102.50,98827.83
5013658,1237410.25,99616.21
5013672,1206426.50,62490.54
5013676,1214955.37,64450.71
5013677,1218566.75,67738.57
5013732,1233083.87,94818.54
5013739,1216020.12,97546.00
5013757,1293952.00,52914.84
5013780,1214818.50,96256.76
5013807,1220044.25,104788.75
5013828,1237326.75,57962.99
5013878,1209944.87,83565.24
5013903,1212093.25,89278.66
5013912,1305589.00,68176.69
5013930,1250715.25,64940.59
5013933,1239032.50,95646.28
5013943,1274366.87,75500.35
5013966,1187410.25,132780.53
5013973,1218499.62,55994.04
5014034,1223440.75,71170.58
5014037,1240473.87,66499.91
5014126,1212534.62,75328.88
5014131,1234553.50,103954.64
5014168,1256186.98,26359.27
5014198,1266425.87,48403.30
5014216,1205589.37,71123.78
5014227,1275410.37,45537.16
5014255,1199338.87,146420.34
5014258,1205386.62,67303.95
5014305,1276713.25,65484.37
5014309,1303074.37,78802.39
5014329,1226157.87,94749.49
5014349,1167199.25,122204.50
5014355,1233821.75,81624.42
5014360,1218378.87,85291.10
5014415,1231173.95,80606.41
5014416,1293296.12,76189.97
5014451,1235855.87,64537.73
5014538,1206937.00,62710.86
5014548,1240881.50,64069.84
5014570,1153684.37,143083.10
5014577,1226001.00,98719.88
5014590,1278706.75,87803.46
5014622,1209011.71,118405.70
5014636,1191155.12,100213.39
5014718,1309655.25,94407.75
5014733,1259289.37,29624.59
5014755,1233596.02,65528.52
5014776,1231817.50,102328.77
5014789,1249360.37,67938.91
5014835,1236516.37,68925.38
5014858,1211533.75,89602.25
5014879,1231573.50,78163.09
5014890,1311876.50,60318.41
5014893,1244481.25,88257.46
5014921,1233283.87,81099.55
5014923,1221918.62,87119.74
5014926,1220122.25,79401.82
5015000,1223704.25,107696.91
5015018,1249763.12,75449.85
5015029,1224047.62,72193.75
5015044,1239217.25,91203.25
5015064,1157209.37,119335.89
5015081,1205408.50,69460.45
5015085,1202931.25,64828.43
5015086,1243682.75,77519.89
5015104,1270608.25,91823.40
5015146,1212601.62,74921.37
5015147,1264566.50,10136.28
5015169,1215488.50,89303.03
5015184,1215117.87,81033.22
5015201,1235387.87,103701.68
5015249,1219644.12,85720.29
5015256,1228100.62,97348.86
5015260,1219759.12,90478.82
5015307,1294858.62,72605.04
5015354,1268694.62,59681.74
5015356,1221059.87,58823.57
5015411,1249570.37,41770.73
5015426,1206372.25,124400.19
5015435,1266893.75,90916.42
5015444,1214158.50,157301.92
5015452,1263588.37,68614.12
5015466,1279033.12,76608.34
5015482,1307491.12,78810.61
5015487,1275706.25,73345.49
5015488,1272940.22,74250.73
5015505,1208088.00,117643.79
5015511,1214162.00,71437.96
5015513,1164068.37,142415.32
5015529,1212519.00,89529.19
5015547,1218503.00,102673.10
5015561,1232615.50,73361.86
5015565,1287403.62,62683.25
5015600,1209521.87,116586.89
5015644,1306845.50,68983.85
5015646,1266534.00,-9698.14
5015673,1236030.50,49265.58
5015711,1214847.00,-6648.30
5015783,1300041.50,71080.91
5015826,1240901.87,95508.31
5015901,1253096.12,67060.91
5015937,1240027.25,100201.00
5015987,1184636.12,118679.84
5016011,1219144.62,71259.11
5016099,1160370.87,148117.53
5016169,1231965.25,103804.14
5016186,1222327.62,66557.19
5016226,1222545.25,98881.17
5016230,1232792.62,100277.74
5016242,1230893.62,97091.00
5016294,1189155.50,148219.95
5016299,1214959.50,85704.74
5016317,1223106.00,91738.46
5016318,1284743.00,68705.43
5016385,1186653.25,141028.42
5016425,1231818.50,69805.09
5016454,1280125.75,63433.91
5016470,1240384.00,50718.78
5016504,1247136.75,85546.32
5016505,1230503.75,103549.97
5016516,1192507.25,97226.16
5016587,1281286.25,31427.75
5016615,1237235.25,73314.32
5016616,1245335.12,53318.28
5016635,1267112.14,62211.82
5016665,1251633.37,49438.19
5016675,1214299.25,85241.19
5016680,1286544.87,68672.71
5016731,1233998.37,99465.25
5016756,1222112.37,114135.00
5016762,1236137.37,73491.65
5016788,1267177.37,3720.53
5016810,1227851.75,103263.37
5016821,1224510.62,97036.88
5016843,1207779.62,-14765.46
5016852,1214191.50,158284.50
5016863,1236353.75,65642.96
5016866,1239412.25,59558.97
5016909,1232662.37,95761.40
5016923,1221866.12,69689.13
5016931,1290299.87,66928.57
5016940,1218244.62,83436.93
5016961,1268700.00,53078.77
5016965,1202064.62,67527.04
5016970,1242297.87,76854.46
5016992,1220307.37,56496.23
5017024,1228930.75,63192.09
5017129,1249706.62,89691.49
5017140,1220136.50,55818.55
5017143,1238818.25,101392.18
5017152,1244834.00,3869.96
5017253,1275495.12,33021.77
5017255,1262982.37,52953.52
5017281,1196440.25,144524.06
5017296,1149858.25,106223.64
5017373,1229304.00,109636.52
5017374,1232188.75,75352.68
5017398,1262085.00,67999.39
5017404,1211003.87,80590.70
5017406,1287710.50,63701.49
5017431,1241147.87,88140.41
5017437,1240064.12,68345.02
5017524,1238526.00,66864.14
5017525,1205487.37,65194.53
5017552,1218795.25,90525.45
5017581,1280748.75,32083.45
5017599,1219732.87,105266.60
5017609,1230901.37,104785.75
5017611,1273344.50,25161.55
5017639,1274453.12,45201.92
5017643,1221210.25,104318.30
5017649,1217360.37,93942.59
5017658,1307772.12,73216.58
5017671,1291651.50,70512.57
5017684,1188555.00,145843.79
5017685,1240030.00,44712.55
5017698,1218446.37,81424.27
5017713,1271130.00,77277.99
5017746,1200115.87,64195.58
5017774,1240027.25,100201.00
5017780,1243739.12,77074.04
5017859,1284568.12,69426.07
5017861,1236365.00,44685.02
5017913,1215828.00,63794.28
5017914,1275768.12,84962.10
5017937,1237777.12,95642.68
5017943,1218190.82,86628.84
5017960,1222626.00,67796.09
5018045,1312386.87,58680.03
5018046,1232236.50,71815.79
5018048,1275919.62,33537.65
5018059,1308927.50,61493.95
5018070,1227638.00,106391.52
5018102,1244166.75,3716.92
5018124,1219870.00,94862.27
5018127,1302248.37,70453.68
5018134,1246363.62,80873.46
5018169,1220898.62,96399.35
5018193,1220637.37,99885.68
5018200,1308403.12,72580.88
5018213,1224317.12,57671.59
5018259,1242539.12,59058.23
5018276,1265232.62,96945.18
5018289,1221003.75,109214.27
5018292,1309345.00,76205.30
5018396,1223669.62,91635.87
5018402,1235556.50,103575.65
5018414,1291822.87,69937.64
5018436,1235571.87,100894.46
5018444,1204549.87,138607.23
5018519,1244356.00,75260.40
5018564,1235762.50,70477.68
5018592,1267566.12,32704.00
5018603,1278433.12,46994.48
5018610,1243885.12,76183.13
5018635,1269918.25,69348.32
5018637,1207328.87,119344.28
5018648,1263208.87,89714.97
5018659,1292674.12,77035.03
5018663,1235325.50,102256.40
5018667,1276782.75,81402.00
5018682,1234269.87,53906.96
5018689,1198016.00,110510.94
5018714,1229463.12,101003.43
5018730,1236712.37,102150.07
5018747,1208679.62,116817.34
5018803,1209539.87,79637.35
5018811,1298526.25,72181.85
5018818,1223408.75,89235.25
5018826,1213512.37,63218.19
5018830,1231296.89,105884.02
5018857,1218136.75,90749.70
5018860,1233470.00,80164.85
5018867,1259050.87,72261.35
5018869,1265847.50,64762.33
5018889,1248481.87,41949.27
5018938,1302511.12,85578.33
5018939,1205135.42,129064.24
5018965,1222139.12,69988.65
5019026,1152238.12,92326.50
5019083,1157810.75,131341.39
5019106,1238704.00,60092.36
5019113,1189322.43,122654.32
5019136,1241256.87,60934.42
5019138,1268458.75,68960.79
5019161,1222898.12,74058.48
5019162,1205417.12,118566.54
5019196,1230111.25,107337.75
5019197,1239995.50,99193.57
5019226,1228648.37,94712.93
5019251,1246296.62,79699.08
5019254,1227348.62,109542.77
5019281,1282878.87,91594.80
5019284,1214994.37,96807.88
5019303,1274095.12,85371.19
5019307,1251540.37,50272.24
5019324,1225973.75,61411.72
5019337,1190235.50,147466.70
5019352,1198524.25,124298.68
5019377,1236951.12,97631.77
5019407,1216101.25,80521.99
5019477,1153936.00,82043.27
5019504,1210313.75,74099.32
5019535,1286072.87,54207.23
5019586,1219117.37,48927.54
5019617,1226038.25,79682.23
5019632,1220605.87,93091.32
5019700,1231329.62,73665.46
5019725,1239544.00,54192.47
5019745,1283900.62,63414.50
5019772,1270163.37,78655.40
5019778,1225199.87,100643.56
5019796,1274534.37,4614.71
5019828,1219933.37,99234.09
5019835,1230707.12,79966.21
5019856,1213054.37,65192.59
5019861,1264757.12,20241.15
5019867,1241382.00,97505.01
5019906,1296563.75,76595.42
5019918,1217554.87,98011.78
5019941,1227511.12,107647.13
5019947,1316731.87,54903.93
5019953,1313392.87,400260.71
5019976,1290485.25,75414.96
5019999,1246557.37,79079.77
5020009,1238077.12,874.48
5020036,1238244.62,100966.39
5020057,1227750.00,75668.12
5020074,1221073.37,112312.49
5020083,1239783.50,99503.50
5020090,1225569.12,64872.70
5020098,1214141.00,75417.85
5020115,1219010.00,86106.43
5020131,1225755.50,102791.06
5020134,1285899.50,91791.74
5020181,1275318.12,84856.46
5020186,1241065.00,67166.19
5020214,1284919.37,42985.83
5020234,1222974.50,88946.28
5020235,1167145.87,97405.06
5020266,1236968.87,63188.44
5020270,1267084.00,61904.10
5020303,1212244.62,93396.14
5020326,1218325.87,100774.11
5020328,1252492.12,34751.75
5020342,1290286.62,70496.84
5020366,1218613.12,101369.69
5020415,1244272.25,59963.09
5020435,1235568.25,100023.12
5020438,1210093.37,73412.27
5020465,1211038.62,75515.80
5020485,1278809.37,56199.96
5020496,1254231.87,37692.45
5020519,1214589.87,80172.50
5020529,1285224.87,52668.00
5020531,1318019.00,58475.05
5020543,1168895.50,136532.90
5020549,1189919.87,113686.66
5020576,1231683.87,80450.21
5020581,1238234.00,103056.62
5020602,1214054.75,88680.32
5020607,1276195.75,46061.80
5020624,1221768.62,58503.86
5020679,1219671.87,85676.18
5020690,1244769.12,60966.61
5020706,1218496.12,97041.93
5020707,1296029.50,79883.10
5020710,1193952.00,121064.43
5020716,1238641.87,101179.32
5020719,1249363.50,88722.39
5020724,1245147.25,53508.51
5020743,1278905.50,25706.69
5020745,1266654.62,49420.56
5020762,1246764.50,88376.69
5020779,1218334.12,81559.18
5020793,1215606.12,98003.81
5020796,1229183.62,107701.01
5020826,1235939.12,102156.77
5020852,1246443.87,89423.99
5020858,1205070.37,129229.20
5020865,1189819.50,103812.21
5020966,1209687.25,84553.36
5020982,1213519.00,110816.48
5020998,1214162.00,71437.96
5021008,1219785.75,86085.90
5021022,1163623.00,122607.85
5021148,1236688.12,63301.77
5021204,1233713.00,93796.35
5021320,1214570.12,81359.05
5021328,1263429.25,64264.38
5021367,1224567.12,60937.54
5021373,1306454.25,58162.42
5021384,1236920.62,96283.17
5021392,1274530.75,60037.40
5021393,1219845.00,96208.02
5021400,1246784.62,82514.13
5021401,1223431.50,92277.21
5021408,1212715.87,55308.60
5021411,1245481.25,80385.13
5021424,1237673.12,103494.75
5021465,1224611.62,72607.53
5021542,1240020.50,79245.39
